"NDC","YEAR","MONTH"
"71919-404-08",2010,2
"71919-404-09",2010,2
"71919-404-10",2010,2
"71919-405-07",2010,11
"71919-405-08",2010,11
"71919-405-09",2010,11
"71919-405-10",2010,11
"71919-406-07",2010,4
"71919-406-08",2010,4
"71919-406-09",2010,4
"71919-406-10",2010,4
"71919-407-07",2011,4
"71919-407-08",2011,4
"71919-407-09",2011,4
"71919-407-10",2011,4
"71919-408-07",2010,9
"71919-408-08",2010,9
"71919-408-09",2010,9
"71919-408-10",2010,9
"71919-409-07",2010,2
"71919-409-08",2010,2
"71919-409-09",2010,2
"71919-409-10",2010,2
"71919-410-07",2010,2
"71919-410-08",2010,2
"71919-410-09",2010,2
"71919-410-10",2010,2
"71919-411-07",2010,3
"71919-411-08",2010,3
"71919-411-09",2010,3
"71919-411-10",2010,3
"71919-413-07",2010,2
"71919-413-08",2010,2
"71919-413-09",2010,2
"71919-413-10",2010,2
"71919-415-07",2010,2
"71919-415-08",2010,2
"71919-415-09",2010,2
"71919-415-10",2010,2
"71919-416-07",2013,12
"71919-416-08",2013,12
"71919-416-09",2013,12
"71919-416-10",2013,12
"71919-418-07",2010,11
"71919-418-08",2010,11
"71919-418-09",2010,11
"71919-418-10",2010,11
"71919-419-07",2012,6
"71919-419-08",2012,6
"71919-419-09",2012,6
"71919-419-10",2012,6
"71919-420-07",2011,7
"71919-420-08",2011,7
"71919-420-09",2011,7
"71919-420-10",2011,7
"71919-421-07",2010,2
"71919-421-08",2010,2
"71919-421-09",2010,2
"71919-421-10",2010,2
"71919-423-07",2010,8
"71919-423-08",2010,8
"71919-423-09",2010,8
"71919-423-10",2010,8
"71919-424-07",2013,6
"71919-424-08",2013,6
"71919-424-09",2013,6
"71919-424-10",2013,6
"71919-426-07",2010,11
"71919-426-08",2010,11
"71919-426-09",2010,11
"71919-426-10",2010,11
"71919-427-07",2010,2
"71919-427-08",2010,2
"71919-427-09",2010,2
"71919-427-10",2010,2
"71919-428-07",2012,4
"71919-428-08",2012,4
"71919-428-09",2012,4
"71919-428-10",2012,4
"71919-429-07",2012,4
"71919-429-08",2012,4
"71919-429-09",2012,4
"71919-429-10",2012,4
"71919-430-07",2010,2
"71919-430-08",2010,2
"71919-430-09",2010,2
"71919-430-10",2010,2
"71919-432-07",2011,10
"71919-432-08",2011,10
"71919-432-09",2011,10
"71919-432-10",2011,10
"71919-433-07",2010,2
"71919-433-08",2010,2
"71919-433-09",2010,2
"71919-433-10",2010,2
"71919-434-07",2010,7
"71919-434-08",2010,7
"71919-434-09",2010,7
"71919-434-10",2010,7
"71919-435-07",2010,2
"71919-435-08",2010,2
"71919-435-09",2010,2
"71919-435-10",2010,2
"71919-436-07",2011,7
"71919-436-08",2011,7
"71919-436-09",2011,7
"71919-436-10",2011,7
"71919-437-07",2011,6
"71919-437-08",2011,6
"71919-437-09",2011,6
"71919-437-10",2011,6
"71919-438-07",2010,10
"71919-438-08",2010,10
"71919-438-09",2010,10
"71919-438-10",2010,10
"71919-439-07",2010,2
"71919-439-08",2010,2
"71919-439-09",2010,2
"71919-439-10",2010,2
"71919-440-07",2010,4
"71919-440-08",2010,4
"71919-440-09",2010,4
"71919-440-10",2010,4
"71919-441-07",2010,12
"71919-441-08",2010,12
"71919-441-09",2010,12
"71919-441-10",2010,12
"71919-442-07",2013,8
"71919-442-08",2013,8
"71919-442-09",2013,8
"71919-442-10",2013,8
"71919-443-07",2010,2
"71919-443-08",2010,2
"71919-443-09",2010,2
"71919-443-10",2010,2
"71919-444-07",2014,2
"71919-444-08",2014,2
"71919-444-09",2014,2
"71919-444-10",2014,2
"71919-445-07",2010,2
"71919-445-08",2010,2
"71919-445-09",2010,2
"71919-445-10",2010,2
"71919-446-07",2010,2
"71919-446-08",2010,2
"71919-446-09",2010,2
"71919-446-10",2010,2
"71919-447-07",2010,2
"71919-447-08",2010,2
"71919-447-09",2010,2
"71919-447-10",2010,2
"71919-448-07",2010,2
"71919-448-08",2010,2
"71919-448-09",2010,2
"71919-448-10",2010,2
"71919-449-07",2011,3
"71919-449-08",2011,3
"71919-449-09",2011,3
"71919-449-10",2011,3
"71919-450-07",2010,2
"71919-450-08",2010,2
"71919-450-09",2010,2
"71919-450-10",2010,2
"71919-451-07",2011,8
"71919-451-08",2011,8
"71919-451-09",2011,8
"71919-451-10",2011,8
"71919-452-07",2012,1
"71919-452-08",2012,1
"71919-452-09",2012,1
"71919-452-10",2012,1
"71919-453-07",2012,6
"71919-453-08",2012,6
"71919-453-09",2012,6
"71919-453-10",2012,6
"71919-454-07",2012,1
"71919-454-08",2012,1
"71919-454-09",2012,1
"71919-454-10",2012,1
"71919-455-07",2012,6
"71919-455-08",2012,6
"71919-455-09",2012,6
"71919-455-10",2012,6
"71919-456-07",2010,2
"71919-456-08",2010,2
"71919-456-09",2010,2
"71919-456-10",2010,2
"71919-457-07",2010,2
"71919-457-08",2010,2
"71919-457-09",2010,2
"71919-457-10",2010,2
"71919-458-07",2010,4
"71919-458-08",2010,4
"71919-458-09",2010,4
"71919-458-10",2010,4
"71919-459-07",2010,2
"71919-459-08",2010,2
"71919-459-09",2010,2
"71919-459-10",2010,2
"71919-460-07",2010,2
"71919-460-08",2010,2
"71919-460-09",2010,2
"71919-460-10",2010,2
"71919-461-07",2010,2
"71919-461-08",2010,2
"71919-461-09",2010,2
"71919-461-10",2010,2
"71919-462-07",2010,2
"71919-462-08",2010,2
"71919-462-09",2010,2
"71919-462-10",2010,2
"71919-463-07",2010,2
"71919-463-08",2010,2
"71919-463-09",2010,2
"71919-463-10",2010,2
"71919-464-07",2010,2
"71919-464-08",2010,2
"71919-464-09",2010,2
"71919-464-10",2010,2
"71919-465-07",2010,2
"71919-465-08",2010,2
"71919-465-09",2010,2
"71919-465-10",2010,2
"71919-466-07",2010,8
"71919-466-08",2010,8
"71919-466-09",2010,8
"71919-466-10",2010,8
"71919-467-07",2010,2
"71919-467-08",2010,2
"71919-467-09",2010,2
"71919-467-10",2010,2
"71919-468-07",2011,6
"71919-468-08",2011,6
"71919-468-09",2011,6
"71919-468-10",2011,6
"71919-469-07",2011,3
"71919-469-08",2011,3
"71919-469-09",2011,3
"71919-469-10",2011,3
"71919-470-07",2011,1
"71919-470-08",2011,1
"71919-470-09",2011,1
"71919-470-10",2011,1
"71919-471-07",2010,9
"71919-471-08",2010,9
"71919-471-09",2010,9
"71919-471-10",2010,9
"71919-473-07",2010,2
"71919-473-08",2010,2
"71919-473-09",2010,2
"71919-473-10",2010,2
"71919-474-07",2010,2
"71919-474-08",2010,2
"71919-474-09",2010,2
"71919-474-10",2010,2
"71919-475-07",2012,11
"71919-475-08",2012,11
"71919-475-09",2012,11
"71919-475-10",2012,11
"71919-476-07",2010,6
"71919-476-08",2010,6
"71919-476-09",2010,6
"71919-476-10",2010,6
"71919-477-07",2010,7
"71919-477-08",2010,7
"71919-477-09",2010,7
"71919-477-10",2010,7
"71919-478-07",2013,5
"71919-478-08",2013,5
"71919-478-09",2013,5
"71919-478-10",2013,5
"71919-479-07",2012,6
"71919-479-08",2012,6
"71919-479-09",2012,6
"71919-479-10",2012,6
"71919-480-07",2010,2
"71919-480-08",2010,2
"71919-480-09",2010,2
"71919-480-10",2010,2
"71919-481-07",2010,5
"71919-481-08",2010,5
"71919-481-09",2010,5
"71919-481-10",2010,5
"71919-482-07",2010,2
"71919-482-08",2010,2
"71919-482-09",2010,2
"71919-482-10",2010,2
"71919-483-07",2010,2
"71919-483-08",2010,2
"71919-483-09",2010,2
"71919-483-10",2010,2
"71919-484-07",2010,2
"71919-484-08",2010,2
"71919-484-09",2010,2
"71919-484-10",2010,2
"71919-485-07",2010,2
"71919-485-08",2010,2
"71919-485-09",2010,2
"71919-485-10",2010,2
"71919-486-07",2011,1
"71919-486-08",2011,1
"71919-486-09",2011,1
"71919-486-10",2011,1
"71919-487-07",2010,2
"71919-487-08",2010,2
"71919-487-09",2010,2
"71919-487-10",2010,2
"71919-488-07",2010,2
"71919-488-08",2010,2
"71919-488-09",2010,2
"71919-488-10",2010,2
"71919-489-07",2014,2
"71919-489-08",2014,2
"71919-489-09",2014,2
"71919-489-10",2014,2
"71919-490-07",2010,3
"71919-490-08",2010,3
"71919-490-09",2010,3
"71919-490-10",2010,3
"71919-491-07",2010,3
"71919-491-08",2010,3
"71919-491-09",2010,3
"71919-491-10",2010,3
"71919-492-07",2010,2
"71919-492-08",2010,2
"71919-492-09",2010,2
"71919-492-10",2010,2
"71919-493-07",2011,5
"71919-493-08",2011,5
"71919-493-09",2011,5
"71919-493-10",2011,5
"71919-494-07",2010,9
"71919-494-08",2010,9
"71919-494-09",2010,9
"71919-494-10",2010,9
"71919-495-07",2010,5
"71919-495-08",2010,5
"71919-495-09",2010,5
"71919-495-10",2010,5
"71919-496-07",2010,2
"71919-496-08",2010,2
"71919-496-09",2010,2
"71919-496-10",2010,2
"71919-497-07",2010,2
"71919-497-08",2010,2
"71919-497-09",2010,2
"71919-497-10",2010,2
"71919-498-07",2014,1
"71919-498-08",2014,1
"71919-498-09",2014,1
"71919-498-10",2014,1
"71919-499-07",2010,2
"71919-499-08",2010,2
"71919-499-09",2010,2
"71919-499-10",2010,2
"71919-502-07",2010,2
"71919-502-08",2010,2
"71919-502-09",2010,2
"71919-502-10",2010,2
"71919-504-07",2010,2
"71919-504-08",2010,2
"71919-504-09",2010,2
"71919-504-10",2010,2
"71919-505-07",2010,2
"71919-505-08",2010,2
"71919-505-09",2010,2
"71919-505-10",2010,2
"71919-506-07",2010,8
"71919-506-08",2010,8
"71919-506-09",2010,8
"71919-506-10",2010,8
"71919-507-07",2010,8
"71919-507-08",2010,8
"71919-507-09",2010,8
"71919-507-10",2010,8
"71919-508-07",2010,5
"71919-508-08",2010,5
"71919-508-09",2010,5
"71919-508-10",2010,5
"71919-509-07",2011,2
"71919-509-08",2011,2
"71919-509-09",2011,2
"71919-509-10",2011,2
"71919-510-07",2010,4
"71919-510-08",2010,4
"71919-510-09",2010,4
"71919-510-10",2010,4
"71919-511-07",2016,4
"71919-511-08",2016,4
"71919-511-09",2016,4
"71919-511-10",2016,4
"71919-512-07",2010,2
"71919-512-08",2010,2
"71919-512-09",2010,2
"71919-512-10",2010,2
"71919-513-07",2010,3
"71919-513-08",2010,3
"71919-513-09",2010,3
"71919-513-10",2010,3
"71919-514-07",2009,2
"71919-514-08",2009,2
"71919-514-09",2009,2
"71919-514-10",2009,2
"71919-515-07",2009,5
"71919-515-08",2009,5
"71919-515-09",2009,5
"71919-515-10",2009,5
"71919-516-07",2011,1
"71919-516-08",2011,1
"71919-516-09",2011,1
"71919-516-10",2011,1
"71919-517-07",2010,2
"71919-517-08",2010,2
"71919-517-09",2010,2
"71919-517-10",2010,2
"71919-518-07",2010,8
"71919-518-08",2010,8
"71919-518-09",2010,8
"71919-518-10",2010,8
"71919-520-07",2010,3
"71919-520-08",2010,3
"71919-520-09",2010,3
"71919-520-10",2010,3
"71919-522-07",2009,1
"71919-522-08",2009,1
"71919-522-09",2009,1
"71919-522-10",2009,1
"71919-523-07",2010,2
"71919-523-08",2010,2
"71919-523-09",2010,2
"71919-523-10",2010,2
"71919-524-07",2012,11
"71919-524-08",2012,11
"71919-524-09",2012,11
"71919-524-10",2012,11
"71919-525-07",2011,4
"71919-525-08",2011,4
"71919-525-09",2011,4
"71919-525-10",2011,4
"71919-526-07",2010,2
"71919-526-08",2010,2
"71919-526-09",2010,2
"71919-526-10",2010,2
"71919-527-07",2009,2
"71919-527-08",2009,2
"71919-527-09",2009,2
"71919-527-10",2009,2
"71919-528-07",2010,2
"71919-528-08",2010,2
"71919-528-09",2010,2
"71919-528-10",2010,2
"71919-529-07",2009,3
"71919-529-08",2009,3
"71919-529-09",2009,3
"71919-529-10",2009,3
"71919-530-07",2010,1
"71919-530-08",2010,1
"71919-530-09",2010,1
"71919-530-10",2010,1
"71919-531-07",2010,2
"71919-531-08",2010,2
"71919-531-09",2010,2
"71919-531-10",2010,2
"71919-532-07",2010,3
"71919-532-08",2010,3
"71919-532-09",2010,3
"71919-532-10",2010,3
"71919-533-07",2010,2
"71919-533-08",2010,2
"71919-533-09",2010,2
"71919-533-10",2010,2
"71919-534-07",2010,2
"71919-534-08",2010,2
"71919-534-09",2010,2
"71919-534-10",2010,2
"71919-535-07",2010,2
"71919-535-08",2010,2
"71919-535-09",2010,2
"71919-535-10",2010,2
"71919-536-07",2010,5
"71919-536-08",2010,5
"71919-536-09",2010,5
"71919-536-10",2010,5
"71919-537-07",2010,8
"71919-537-08",2010,8
"71919-537-09",2010,8
"71919-537-10",2010,8
"71919-538-07",2009,9
"71919-538-08",2009,9
"71919-538-09",2009,9
"71919-538-10",2009,9
"71919-539-07",2009,1
"71919-539-08",2009,1
"71919-539-09",2009,1
"71919-539-10",2009,1
"71919-540-07",2011,4
"71919-540-08",2011,4
"71919-540-09",2011,4
"71919-540-10",2011,4
"71919-541-07",2009,1
"71919-541-08",2009,1
"71919-541-09",2009,1
"71919-541-10",2009,1
"71919-542-07",2009,9
"71919-542-08",2009,9
"71919-542-09",2009,9
"71919-542-10",2009,9
"71919-543-07",2009,12
"71919-543-08",2009,12
"71919-543-09",2009,12
"71919-543-10",2009,12
"71919-544-07",2009,11
"71919-544-08",2009,11
"71919-544-09",2009,11
"71919-544-10",2009,11
"71919-545-07",2010,10
"71919-545-08",2010,10
"71919-545-09",2010,10
"71919-545-10",2010,10
"71919-546-07",2009,5
"71919-546-08",2009,5
"71919-546-09",2009,5
"71919-546-10",2009,5
"71919-547-07",2010,8
"71919-547-08",2010,8
"71919-547-09",2010,8
"71919-547-10",2010,8
"71919-548-07",2010,10
"71919-548-08",2010,10
"71919-548-09",2010,10
"71919-548-10",2010,10
"71919-549-07",2010,2
"71919-549-08",2010,2
"71919-549-09",2010,2
"71919-549-10",2010,2
"71919-550-07",2010,3
"71919-550-08",2010,3
"71919-550-09",2010,3
"71919-550-10",2010,3
"71919-551-07",2010,6
"71919-551-08",2010,6
"71919-551-09",2010,6
"71919-551-10",2010,6
"71919-552-07",2011,3
"71919-552-08",2011,3
"71919-552-09",2011,3
"71919-552-10",2011,3
"71919-553-07",2009,10
"71919-553-08",2009,10
"71919-553-09",2009,10
"71919-553-10",2009,10
"71919-554-07",2010,3
"71919-554-08",2010,3
"71919-554-09",2010,3
"71919-554-10",2010,3
"71919-555-07",2010,5
"71919-555-08",2010,5
"71919-555-09",2010,5
"71919-555-10",2010,5
"71919-556-07",2009,12
"71919-556-08",2009,12
"71919-556-09",2009,12
"71919-556-10",2009,12
"71919-557-07",2009,4
"71919-557-08",2009,4
"71919-557-09",2009,4
"71919-557-10",2009,4
"71919-558-07",2009,9
"71919-558-08",2009,9
"71919-558-09",2009,9
"71919-558-10",2009,9
"71919-559-07",2010,10
"71919-559-08",2010,10
"71919-559-09",2010,10
"71919-559-10",2010,10
"71919-560-07",2009,9
"71919-560-08",2009,9
"71919-560-09",2009,9
"71919-560-10",2009,9
"71919-561-07",2010,3
"71919-561-08",2010,3
"71919-561-09",2010,3
"71919-561-10",2010,3
"71919-562-07",2009,11
"71919-562-08",2009,11
"71919-562-09",2009,11
"71919-562-10",2009,11
"71919-563-07",2010,12
"71919-563-08",2010,12
"71919-563-09",2010,12
"71919-563-10",2010,12
"71919-564-07",2009,11
"71919-564-08",2009,11
"71919-564-09",2009,11
"71919-564-10",2009,11
"71919-565-07",2010,5
"71919-565-08",2010,5
"71919-565-09",2010,5
"71919-565-10",2010,5
"71919-566-07",2009,2
"71919-566-08",2009,2
"71919-566-09",2009,2
"71919-566-10",2009,2
"71919-567-07",2009,10
"71919-567-08",2009,10
"71919-567-09",2009,10
"71919-567-10",2009,10
"71919-568-07",2009,10
"71919-568-08",2009,10
"71919-568-09",2009,10
"71919-568-10",2009,10
"71919-569-07",2009,11
"71919-569-08",2009,11
"71919-569-09",2009,11
"71919-569-10",2009,11
"71919-570-07",2009,7
"71919-570-08",2009,7
"71919-570-09",2009,7
"71919-570-10",2009,7
"71919-571-07",2009,11
"71919-571-08",2009,11
"71919-571-09",2009,11
"71919-571-10",2009,11
"71919-572-07",2009,9
"71919-572-08",2009,9
"71919-572-09",2009,9
"71919-572-10",2009,9
"71919-573-07",2009,12
"71919-573-08",2009,12
"71919-573-09",2009,12
"71919-573-10",2009,12
"71919-574-07",2009,10
"71919-574-08",2009,10
"71919-574-09",2009,10
"71919-574-10",2009,10
"71919-575-07",2009,10
"71919-575-08",2009,10
"71919-575-09",2009,10
"71919-575-10",2009,10
"71919-576-07",2010,3
"71919-576-08",2010,3
"71919-576-09",2010,3
"71919-576-10",2010,3
"71919-577-07",2009,12
"71919-577-08",2009,12
"71919-577-09",2009,12
"71919-577-10",2009,12
"71919-578-07",2009,1
"71919-578-08",2009,1
"71919-578-09",2009,1
"71919-578-10",2009,1
"71919-579-07",2009,4
"71919-579-08",2009,4
"71919-579-09",2009,4
"71919-579-10",2009,4
"71919-580-07",2010,5
"71919-580-08",2010,5
"71919-580-09",2010,5
"71919-580-10",2010,5
"71919-581-07",2010,3
"71919-581-08",2010,3
"71919-581-09",2010,3
"71919-581-10",2010,3
"71919-582-07",2009,3
"71919-582-08",2009,3
"71919-582-09",2009,3
"71919-582-10",2009,3
"71919-583-07",2010,9
"71919-583-08",2010,9
"71919-583-09",2010,9
"71919-583-10",2010,9
"71919-584-07",2010,5
"71919-584-08",2010,5
"71919-584-09",2010,5
"71919-584-10",2010,5
"71919-585-07",2010,3
"71919-585-08",2010,3
"71919-585-09",2010,3
"71919-585-10",2010,3
"71919-586-07",2011,2
"71919-586-08",2011,2
"71919-586-09",2011,2
"71919-586-10",2011,2
"71919-587-07",2010,1
"71919-587-08",2010,1
"71919-587-09",2010,1
"71919-587-10",2010,1
"71919-588-07",2014,7
"71919-588-08",2014,7
"71919-588-09",2014,7
"71919-588-10",2014,7
"71919-591-07",2009,1
"71919-591-08",2009,1
"71919-591-09",2009,1
"71919-591-10",2009,1
"71919-592-07",2011,2
"71919-592-08",2011,2
"71919-592-09",2011,2
"71919-592-10",2011,2
"71919-593-07",2010,5
"71919-593-08",2010,5
"71919-593-09",2010,5
"71919-593-10",2010,5
"71919-594-07",2011,10
"71919-594-08",2011,10
"71919-594-09",2011,10
"71919-594-10",2011,10
"71919-596-07",2010,1
"71919-596-08",2010,1
"71919-596-09",2010,1
"71919-596-10",2010,1
"71919-597-07",2010,5
"71919-597-08",2010,5
"71919-597-09",2010,5
"71919-597-10",2010,5
"71919-598-07",2009,10
"71919-598-08",2009,10
"71919-598-09",2009,10
"71919-598-10",2009,10
"71919-599-07",2010,9
"71919-599-08",2010,9
"71919-599-09",2010,9
"71919-599-10",2010,9
"71919-600-07",2010,8
"71919-600-08",2010,8
"71919-600-09",2010,8
"71919-600-10",2010,8
"71919-601-07",2010,11
"71919-601-08",2010,11
"71919-601-09",2010,11
"71919-601-10",2010,11
"71919-603-07",2010,10
"71919-603-08",2010,10
"71919-603-09",2010,10
"71919-603-10",2010,10
"71919-604-07",2009,10
"71919-604-08",2009,10
"71919-604-09",2009,10
"71919-604-10",2009,10
"71919-607-07",2010,5
"71919-607-08",2010,5
"71919-607-09",2010,5
"71919-607-10",2010,5
"71919-609-07",2010,3
"71919-609-08",2010,3
"71919-609-09",2010,3
"71919-609-10",2010,3
"71919-610-07",2010,3
"71919-610-08",2010,3
"71919-610-09",2010,3
"71919-610-10",2010,3
"71919-612-07",2009,11
"71919-612-08",2009,11
"71919-612-09",2009,11
"71919-612-10",2009,11
"71919-613-07",2010,5
"71919-613-08",2010,5
"71919-613-09",2010,5
"71919-613-10",2010,5
"71919-614-07",2009,4
"71919-614-08",2009,4
"71919-614-09",2009,4
"71919-614-10",2009,4
"71919-615-07",2010,10
"71919-615-08",2010,10
"71919-615-09",2010,10
"71919-615-10",2010,10
"71919-616-07",2009,12
"71919-616-08",2009,12
"71919-616-09",2009,12
"71919-616-10",2009,12
"71919-617-07",2010,4
"71919-617-08",2010,4
"71919-617-09",2010,4
"71919-617-10",2010,4
"71919-618-07",2009,12
"71919-618-08",2009,12
"71919-618-09",2009,12
"71919-618-10",2009,12
"71919-619-07",2009,12
"71919-619-08",2009,12
"71919-619-09",2009,12
"71919-619-10",2009,12
"71919-620-07",2010,4
"71919-620-08",2010,4
"71919-620-09",2010,4
"71919-620-10",2010,4
"71919-622-07",2009,6
"71919-622-08",2009,6
"71919-622-09",2009,6
"71919-622-10",2009,6
"71919-623-07",2010,2
"71919-623-08",2010,2
"71919-623-09",2010,2
"71919-623-10",2010,2
"71919-624-07",2010,3
"71919-624-08",2010,3
"71919-624-09",2010,3
"71919-624-10",2010,3
"71919-625-07",2010,2
"71919-625-08",2010,2
"71919-625-09",2010,2
"71919-625-10",2010,2
"71919-626-07",2009,11
"71919-626-08",2009,11
"71919-626-09",2009,11
"71919-626-10",2009,11
"71919-627-07",2009,10
"71919-627-08",2009,10
"71919-627-09",2009,10
"71919-627-10",2009,10
"71919-629-07",2010,1
"71919-629-08",2010,1
"71919-629-09",2010,1
"71919-629-10",2010,1
"71919-631-07",2009,10
"71919-631-08",2009,10
"71919-631-09",2009,10
"71919-631-10",2009,10
"71919-633-07",2009,6
"71919-633-08",2009,6
"71919-633-09",2009,6
"71919-633-10",2009,6
"71919-634-07",2009,5
"71919-634-08",2009,5
"71919-634-09",2009,5
"71919-634-10",2009,5
"71919-637-07",2010,6
"71919-637-08",2010,6
"71919-637-09",2010,6
"71919-637-10",2010,6
"71919-638-07",2009,1
"71919-638-08",2009,1
"71919-638-09",2009,1
"71919-638-10",2009,1
"71919-639-07",2009,11
"71919-639-08",2009,11
"71919-639-09",2009,11
"71919-639-10",2009,11
"71919-640-07",2010,2
"71919-640-08",2010,2
"71919-640-09",2010,2
"71919-640-10",2010,2
"71919-641-07",2010,6
"71919-641-08",2010,6
"71919-641-09",2010,6
"71919-641-10",2010,6
"71919-642-07",2009,10
"71919-642-08",2009,10
"71919-642-09",2009,10
"71919-642-10",2009,10
"71919-643-07",2010,9
"71919-643-08",2010,9
"71919-643-09",2010,9
"71919-643-10",2010,9
"71925-400-40",2017,4
"71925-400-42",2017,4
"71928-7011-1",2014,1
"71928-7012-1",2014,1
"71929-069-32",2018,3
"71933-0001-1",2017,12
"71933-0002-1",2017,12
"71933-0003-1",2017,12
"71939-001-01",2018,2
"71942-101-01",2018,2
"71942-102-01",2018,2
"71942-103-01",2018,2
"71946-010-01",2017,12
"71946-020-02",2017,12
"71947-010-01",2017,12
"71947-020-01",2017,12
"71947-030-01",2017,12
"71950-0001-1",2018,2
"71950-0002-1",2018,2
"71955-100-02",2017,12
"71957-0001-1",2018,1
"71957-0002-1",2018,1
"71957-0003-1",2018,1
"71960-0002-1",2018,1
"71962-0001-1",2017,11
"71965-351-02",2017,12
"71965-351-03",2017,12
"71967-0001-1",2017,12
"71970-300-45",2018,3
"71970-300-49",2018,3
"71970-301-06",2018,3
"71970-302-45",2012,10
"71970-302-49",2017,6
"71971-9060-8",2017,3
"71971-9062-8",2017,3
"71971-9083-8",2017,3
"71971-9214-8",2017,3
"71972-010-02",2017,12
"71974-010-02",2017,12
"71974-020-02",2017,12
"71974-030-02",2017,12
"71974-040-02",2017,12
"71975-010-02",2018,1
"71975-020-02",2018,1
"71975-030-02",2018,1
"71975-040-02",2018,1
"71975-050-02",2018,1
"71975-060-02",2018,1
"71975-070-02",2018,1
"71976-301-01",2018,1
"71982-010-02",2017,12
"71987-000-00",2018,1
"71987-001-00",2018,1
"71987-002-00",2018,1
"71990-001-01",2012,3
"72001-0001-1",2018,1
"72001-0002-1",2018,1
"72001-0003-1",2018,1
"72001-0004-1",2018,1
"72014-015-50",2017,2
"72019-0001-1",2018,1
"72033-010-00",2018,3
"72037-135-01",2018,3
"72037-135-02",2018,3
"72037-135-04",2018,3
"72041-000-01",2018,1
"72041-001-01",2018,1
"72044-100-02",2018,2
"72044-101-02",2018,2
"72044-102-02",2018,3
"72044-103-02",2018,3
"72044-104-02",2018,3
"72045-000-00",2018,1
"72047-010-02",2018,1
"72048-010-02",2018,1
"72049-010-02",2018,1
"72049-020-02",2018,1
"72050-600-00",2018,1
"72058-010-02",2018,1
"72058-020-01",2018,1
"72058-030-02",2018,1
"72058-040-02",2018,1
"72058-050-02",2018,1
"72058-060-02",2018,1
"72058-070-02",2018,1
"72058-080-02",2018,2
"72058-090-02",2018,2
"72068-0001-1",2018,1
"72072-0001-1",2018,1
"72073-001-02",2018,2
"72084-0001-1",2018,3
"72084-0002-1",2018,3
"72084-0003-1",2018,3
"72084-0004-1",2018,3
"72084-0005-1",2018,3
"72084-0007-1",2018,3
"72084-0008-1",2018,3
"72085-145-08",2018,3
"72085-146-04",2018,3
"72085-147-04",2018,3
"72085-148-04",2018,3
