"NDC","YEAR","MONTH"
"64842-1020-3",2015,10
"64842-1025-1",2015,10
"64842-1025-3",2015,10
"64850-440-01",2012,11
"64850-440-10",2012,11
"64850-810-01",2014,5
"64850-810-10",2014,5
"64850-900-01",2018,1
"64850-900-10",2018,1
"64854-018-01",2005,11
"64854-018-02",2005,11
"64854-018-03",2005,11
"64861-303-01",2008,3
"64861-303-02",2008,3
"64861-303-03",2008,3
"64889-0001-5",2013,3
"64889-0001-6",2013,3
"64889-0001-7",2013,3
"64889-0001-8",2013,3
"64889-0001-9",2013,3
"64893-001-24",2010,5
"64893-001-42",2010,5
"64893-030-12",2012,6
"64893-100-08",2009,12
"64893-100-18",2009,12
"64893-200-08",2009,12
"64893-210-00",2010,7
"64893-300-00",2010,9
"64893-300-01",2010,9
"64893-310-01",2011,6
"64893-320-01",2010,5
"64893-331-01",2011,6
"64893-365-15",2012,5
"64893-383-02",2011,10
"64893-384-02",2011,10
"64893-385-02",2011,9
"64893-400-01",2010,6
"64893-413-00",2011,12
"64893-440-08",2011,12
"64893-441-08",2011,12
"64893-481-01",2011,6
"64893-495-01",2011,6
"64893-500-00",2010,9
"64893-613-01",2011,6
"64893-700-00",2010,10
"64893-800-01",2011,8
"64893-801-01",2011,8
"64893-802-00",2011,8
"64893-901-01",2012,6
"64893-902-45",2013,3
"64893-903-45",2013,3
"64896-661-01",2015,1
"64896-661-09",2015,1
"64896-661-43",2015,1
"64896-661-99",2015,1
"64896-662-01",2015,1
"64896-662-09",2015,1
"64896-662-43",2015,1
"64896-662-99",2015,1
"64896-663-01",2015,1
"64896-663-09",2015,1
"64896-663-43",2015,1
"64896-663-99",2015,1
"64896-664-01",2015,1
"64896-664-43",2015,1
"64896-669-30",2016,2
"64896-671-49",2012,4
"64896-671-51",2012,4
"64896-672-49",2012,4
"64896-672-50",2012,4
"64896-681-30",2012,7
"64896-681-51",2012,7
"64896-682-30",2013,12
"64896-682-51",2013,12
"64896-691-49",2012,7
"64896-691-51",2012,7
"64896-692-49",2012,7
"64896-692-50",2012,7
"64896-693-25",1996,6
"64896-693-49",1996,6
"64920-0001-1",1999,4
"64920-0001-2",1999,4
"64920-0001-3",1999,4
"64920-0001-4",1999,4
"64920-0001-5",1999,4
"64920-0001-6",1999,4
"64922-233-01",1990,1
"64922-233-02",1990,1
"64922-233-03",1990,1
"64922-233-04",1990,1
"64922-233-05",1990,1
"64922-233-06",1990,1
"64922-233-08",1990,1
"64922-233-09",1990,1
"64922-233-10",1990,1
"64922-233-11",1990,1
"64922-240-01",1990,1
"64922-240-02",1990,1
"64922-240-03",1990,1
"64922-240-04",1990,1
"64922-240-05",1990,1
"64932-1234-1",1977,1
"64932-1234-2",1977,1
"64932-1234-3",1977,1
"64932-1234-4",1977,1
"64942-0016-1",2010,3
"64942-0016-2",2010,3
"64942-0034-1",2010,3
"64942-0034-2",2010,3
"64942-0034-3",2010,3
"64942-0034-4",2010,3
"64942-0034-5",2010,3
"64942-0053-2",2004,1
"64942-0054-2",2004,1
"64942-0276-1",2007,12
"64942-1038-2",2008,6
"64942-1038-3",2008,6
"64942-1049-1",2008,12
"64942-1049-2",2008,12
"64942-1049-3",2008,12
"64942-1049-4",2008,12
"64942-1050-1",2009,1
"64942-1099-1",2009,8
"64942-1099-2",2009,8
"64942-1099-3",2009,8
"64942-1130-1",2010,12
"64942-1130-2",2010,12
"64942-1185-1",2009,8
"64942-1185-2",2009,8
"64942-1185-3",2009,8
"64942-1186-1",2008,12
"64942-1186-2",2008,12
"64942-1186-3",2008,12
"64942-1186-4",2008,12
"64942-1233-1",2012,1
"64942-1234-1",2012,1
"64942-1235-1",2012,1
"64942-1236-1",2012,2
"64942-1237-1",2012,2
"64942-1238-1",2012,5
"64942-1245-1",2012,3
"64942-1245-2",2012,3
"64942-1245-3",2012,3
"64942-1245-4",2012,3
"64942-1246-1",2012,3
"64942-1247-1",2012,3
"64942-1247-2",2012,3
"64942-1248-1",2012,5
"64942-1249-1",2012,5
"64942-1250-1",2012,5
"64942-1252-1",2012,5
"64942-1252-2",2012,5
"64942-1252-3",2012,5
"64942-1259-2",2012,9
"64942-1264-1",2012,10
"64942-1265-1",2012,10
"64942-1273-1",2013,1
"64942-1273-2",2013,1
"64942-1273-3",2013,1
"64942-1273-4",2013,1
"64942-1286-1",2012,5
"64942-1286-2",2012,5
"64942-1286-3",2012,5
"64942-1287-1",2012,5
"64942-1287-2",2012,5
"64942-1289-1",2013,2
"64942-1289-2",2013,2
"64942-1296-1",2013,6
"64942-1296-2",2013,6
"64942-1297-1",2013,6
"64942-1302-1",2013,6
"64942-1302-2",2013,6
"64942-1302-3",2013,6
"64942-1302-4",2013,6
"64942-1305-2",2013,10
"64942-1306-2",2013,10
"64942-1306-3",2013,10
"64942-1307-2",2013,10
"64942-1309-1",2013,9
"64942-1309-2",2013,9
"64942-1309-3",2013,9
"64942-1311-1",2013,12
"64942-1311-2",2013,12
"64942-1311-3",2013,12
"64942-1311-4",2013,12
"64942-1312-1",2013,12
"64942-1313-1",2013,12
"64942-1353-1",2014,1
"64942-1353-2",2014,1
"64942-1356-1",2014,4
"64942-1356-2",2014,4
"64942-1356-3",2014,4
"64942-1357-1",2009,8
"64942-1400-2",2004,1
"64942-1401-1",2015,10
"64942-1434-1",2015,12
"64942-1434-2",2015,12
"64942-1434-3",2015,12
"64942-1435-1",2015,12
"64942-1436-1",2015,12
"64942-1436-2",2015,12
"64942-1437-1",2015,12
"64942-1437-2",2015,12
"64942-1483-1",2016,11
"64942-1484-1",2016,11
"64942-1485-1",2016,11
"64942-1485-2",2016,11
"64942-1486-1",2016,11
"64942-1487-1",2016,11
"64942-1488-1",2016,11
"64942-1489-1",2016,11
"64942-1503-1",2017,7
"64942-1503-2",2017,7
"64944-0001-1",1999,3
"64944-0001-2",1999,3
"64944-0001-3",1999,3
"64944-0001-4",1999,3
"64950-230-48",2014,4
"64950-231-24",2014,4
"64950-340-47",2014,4
"64950-354-10",2013,9
"64950-354-45",2013,9
"64950-354-50",2013,9
"64950-354-55",2013,9
"64950-359-04",2018,1
"64952-001-01",1986,11
"64952-001-02",1986,11
"64952-001-03",1986,11
"64952-001-04",1986,11
"64960-000-00",2013,7
"64980-104-01",2012,6
"64980-134-01",2007,2
"64980-134-10",2007,2
"64980-135-01",2007,2
"64980-135-10",2007,2
"64980-149-01",2008,5
"64980-151-01",2009,5
"64980-157-01",2010,7
"64980-158-01",2010,6
"64980-159-01",2010,6
"64980-160-01",2010,8
"64980-161-01",2010,4
"64980-162-01",2010,4
"64980-163-01",2010,4
"64980-169-01",2010,11
"64980-169-05",2010,11
"64980-170-01",2010,11
"64980-170-05",2010,11
"64980-171-01",2011,4
"64980-171-03",2016,8
"64980-172-01",2011,4
"64980-172-03",2016,8
"64980-174-01",2010,7
"64980-174-05",2010,7
"64980-174-10",2010,7
"64980-175-01",2010,1
"64980-175-05",2010,1
"64980-176-01",2010,1
"64980-177-01",2011,7
"64980-177-05",2011,7
"64980-177-10",2011,7
"64980-177-50",2011,7
"64980-178-01",2011,7
"64980-178-02",2011,7
"64980-178-05",2011,7
"64980-178-10",2011,7
"64980-179-03",2017,4
"64980-180-03",2017,4
"64980-181-01",2012,5
"64980-181-05",2012,5
"64980-181-06",2012,5
"64980-182-10",2012,6
"64980-183-01",2012,1
"64980-184-01",2012,11
"64980-185-01",2012,11
"64980-186-03",2016,7
"64980-190-01",2012,9
"64980-190-03",2012,9
"64980-190-10",2012,9
"64980-191-06",2013,5
"64980-194-01",2014,3
"64980-195-01",2014,3
"64980-196-01",2014,3
"64980-203-16",2016,1
"64980-204-13",2016,1
"64980-206-12",2017,3
"64980-209-01",2016,9
"64980-210-01",2016,9
"64980-211-01",2016,9
"64980-224-03",2015,11
"64980-224-09",2015,11
"64980-225-03",2015,11
"64980-226-03",2015,11
"64980-227-03",2015,11
"64980-228-50",2016,9
"64980-229-50",2016,9
"64980-230-50",2016,9
"64980-235-01",2016,2
"64980-235-05",2016,2
"64980-235-25",2016,2
"64980-236-01",2016,2
"64980-236-05",2016,2
"64980-236-50",2016,2
"64980-255-01",2017,8
"64980-256-16",2017,4
"64980-257-13",2017,4
"64980-258-01",2008,12
"64980-259-01",2008,12
"64980-260-01",2015,9
"64980-261-01",2015,9
"64980-272-01",2016,7
"64980-273-01",2016,7
"64980-274-03",2016,12
"64980-275-03",2016,12
"64980-276-06",2017,2
"64980-277-12",2017,2
"64980-278-01",2017,12
"64980-279-03",2017,4
"64980-280-01",2017,4
"64980-280-05",2017,4
"64980-280-10",2017,4
"64980-281-01",2017,4
"64980-281-05",2017,4
"64980-281-10",2017,4
"64980-294-10",2017,2
"64980-303-01",2017,5
"64980-303-10",2017,5
"64980-304-01",2017,5
"64980-305-50",2012,7
"64980-320-05",2010,7
"64980-324-30",2015,8
"64980-325-15",2018,2
"64980-325-30",2018,2
"64980-325-60",2018,2
"64980-326-15",2016,8
"64980-326-60",2016,8
"64980-327-15",2016,12
"64980-327-60",2016,12
"64980-328-01",2016,10
"64980-328-02",2016,10
"64980-329-20",2016,9
"64980-330-04",2016,7
"64980-331-04",2016,7
"64980-333-05",2017,3
"64980-333-14",2017,3
"64980-334-05",2017,3
"64980-334-14",2017,3
"64980-335-05",2017,3
"64980-335-14",2017,3
"64980-336-05",2017,3
"64980-336-14",2017,3
"64980-337-05",2017,3
"64980-337-14",2017,3
"64980-338-05",2017,3
"64980-340-01",2008,8
"64980-340-03",2008,8
"64980-341-14",2008,8
"64980-342-14",2008,8
"64980-349-03",2017,11
"64980-350-03",2017,11
"64980-351-03",2017,11
"64980-354-60",2008,12
"64980-355-60",2008,12
"64980-356-60",2008,12
"64980-357-60",2008,12
"64980-362-12",2009,1
"64980-362-50",2009,1
"64980-363-12",2009,1
"64980-363-50",2009,1
"64980-364-12",2009,1
"64980-364-50",2009,1
"64980-365-06",2009,1
"64980-366-05",2011,6
"64980-367-05",2011,6
"64980-368-02",2011,6
"64980-373-03",2017,5
"64980-374-03",2017,5
"64980-375-03",2017,5
"64980-376-03",2017,5
"64980-376-10",2017,5
"64980-377-03",2017,5
"64980-377-10",2017,5
"64980-378-03",2017,5
"64980-379-03",2017,5
"64980-380-01",2016,11
"64980-381-01",2009,8
"64980-381-10",2009,8
"64980-381-50",2009,8
"64980-382-03",2017,11
"64980-382-09",2017,11
"64980-383-03",2017,11
"64980-383-09",2017,11
"64980-384-03",2017,11
"64980-384-09",2017,11
"64980-385-03",2017,11
"64980-385-09",2017,11
"64980-386-03",2017,11
"64980-386-09",2017,11
"64980-387-03",2017,11
"64980-387-09",2017,11
"64980-390-09",2017,11
"64980-390-10",2017,11
"64980-390-50",2017,11
"64980-391-09",2017,11
"64980-391-10",2017,11
"64980-391-50",2017,11
"64980-392-09",2017,11
"64980-392-10",2017,11
"64980-392-50",2017,11
"64980-396-01",2017,11
"64980-396-10",2017,11
"64980-396-50",2017,11
"64980-397-01",2017,11
"64980-397-10",2017,11
"64980-397-50",2017,11
"64980-398-01",2017,11
"64980-398-10",2017,11
"64980-398-50",2017,11
"64980-399-01",2017,11
"64980-399-50",2017,11
"64980-400-01",2009,11
"64980-401-01",2009,11
"64980-402-10",2007,6
"64980-402-50",2007,6
"64980-403-10",2007,6
"64980-403-50",2007,6
"64980-406-03",2017,12
"64980-407-09",2017,12
"64980-409-06",2008,10
"64980-426-02",2013,10
"64980-427-12",2013,10
"64980-431-01",2018,2
"64980-431-10",2018,2
"64980-431-50",2018,2
"64980-437-01",2010,6
"64980-437-10",2010,6
"64980-438-01",2010,6
"64980-438-10",2010,6
"64980-439-01",2010,6
"64980-439-10",2010,6
"64980-503-12",2004,9
"64980-504-48",2006,7
"64980-509-24",2011,8
"64980-510-25",2006,8
"64980-511-10",2012,9
"64980-513-01",2014,12
"64980-513-05",2014,12
"64980-513-15",2014,12
"64980-514-01",2014,12
"64980-514-05",2014,12
"64980-514-15",2014,12
"64980-515-01",2014,12
"64980-515-05",2014,12
"64980-516-25",2016,9
"64980-517-05",2015,12
"64990-601-01",2009,12
"64990-601-02",2009,12
"64990-601-03",2009,12
"64990-601-04",2010,3
"64990-605-05",2009,12
"64990-605-06",2009,12
"64990-605-07",2009,12
"64990-609-09",2010,1
"64990-609-10",2010,1
"64990-610-10",2012,4
"65003-006-01",2014,6
"65003-007-02",2014,6
"65003-008-01",2014,6
"65003-018-02",2014,6
"65008-005-04",2017,3
"65010-001-01",1993,1
"65010-001-02",1993,1
"65010-001-03",1993,1
"65010-001-04",1993,1
"65010-001-05",1993,1
"65010-001-06",1993,1
"65028-001-01",2014,4
"65028-001-02",2014,4
"65028-002-01",2014,4
"65028-004-01",2014,8
"65028-004-02",2014,8
"65028-004-03",2014,8
"65028-005-01",2014,9
"65028-005-02",2014,9
"65028-006-01",2014,9
"65028-006-02",2014,9
"65028-006-03",2014,9
"65028-006-04",2014,9
"65028-006-05",2014,9
"65028-006-06",2014,9
"65028-006-07",2014,9
"65028-007-01",2014,10
"65028-007-02",2014,10
"65028-007-03",2014,10
"65038-040-03",2016,8
"65038-041-03",2016,8
"65038-042-03",2016,8
"65044-0537-1",1998,1
"65044-0537-2",1998,1
"65044-0537-3",1998,1
"65044-0537-4",1998,1
"65044-0538-5",1998,1
"65044-0545-1",1998,1
"65044-0545-2",1998,1
"65044-0545-3",1998,1
"65044-0545-4",1998,1
"65044-0546-1",1998,1
"65044-0546-2",1998,1
"65044-0546-3",1998,1
"65044-0546-4",1998,1
"65044-0547-5",1998,1
"65044-0548-5",1998,1
"65044-0611-1",1998,1
"65044-0611-2",1998,1
"65044-0611-3",1998,1
"65044-0611-4",1998,1
"65044-0612-1",1998,1
"65044-0612-2",1998,1
"65044-0612-3",1998,1
"65044-0612-4",1998,1
"65044-0613-5",1998,1
"65044-0614-5",1998,1
"65044-0718-1",1998,1
"65044-0718-2",1998,1
"65044-0718-3",1998,1
"65044-0718-4",1998,1
"65044-0719-1",1998,1
"65044-0719-2",1998,1
"65044-0719-3",1998,1
"65044-0719-4",1998,1
"65044-0720-5",1998,1
"65044-0721-5",1998,1
"65044-0777-1",1998,1
"65044-0777-2",1998,1
"65044-0777-3",1998,1
"65044-0777-4",1998,1
"65044-0778-1",1998,1
"65044-0778-2",1998,1
"65044-0778-3",1998,1
"65044-0778-4",1998,1
"65044-0779-5",1998,1
"65044-0780-5",1998,1
"65044-0787-1",1998,1
"65044-0787-2",1998,1
"65044-0787-3",1998,1
"65044-0787-4",1998,1
"65044-0788-1",1998,1
"65044-0788-2",1998,1
"65044-0788-3",1998,1
"65044-0788-4",1998,1
"65044-0789-5",1998,1
"65044-0790-5",1998,1
"65044-0825-1",1998,1
"65044-0825-2",1998,1
"65044-0825-3",1998,1
"65044-0825-4",1998,1
"65044-0826-1",1998,1
"65044-0826-2",1998,1
"65044-0826-3",1998,1
"65044-0826-4",1998,1
"65044-0827-5",1998,1
"65044-0828-5",1998,1
"65044-0831-1",1998,1
"65044-0831-2",1998,1
"65044-0831-3",1998,1
"65044-0831-4",1998,1
"65044-0832-1",1998,1
"65044-0832-2",1998,1
"65044-0832-3",1998,1
"65044-0832-4",1998,1
"65044-0833-5",1998,1
"65044-0834-5",1998,1
"65044-1006-2",1941,4
"65044-1006-3",1941,4
"65044-1006-4",1941,4
"65044-1007-1",1941,4
"65044-1008-5",1941,4
"65044-1018-2",1941,4
"65044-1018-3",1941,4
"65044-1018-4",1941,4
"65044-1019-1",1941,4
"65044-1020-5",1941,4
"65044-1021-2",1941,4
"65044-1021-3",1941,4
"65044-1021-4",1941,4
"65044-1060-2",1941,4
"65044-1060-3",1941,4
"65044-1060-4",1941,4
"65044-1061-1",1941,4
"65044-1062-5",1941,4
"65044-1081-2",1941,4
"65044-1081-3",1941,4
"65044-1081-4",1941,4
"65044-1082-1",1941,4
"65044-1083-5",1941,4
"65044-1084-2",1941,4
"65044-1084-3",1941,4
"65044-1084-4",1941,4
"65044-1120-2",1941,4
"65044-1120-3",1941,4
"65044-1120-4",1941,4
"65044-1121-1",1941,4
"65044-1207-2",1941,4
"65044-1207-3",1941,4
"65044-1207-4",1941,4
"65044-1208-1",1941,4
"65044-1213-2",1941,4
"65044-1213-3",1941,4
"65044-1213-4",1941,4
"65044-1214-1",1941,4
"65044-1216-2",1941,4
"65044-1216-3",1941,4
"65044-1216-4",1941,4
"65044-1217-2",1941,4
"65044-1217-3",1941,4
"65044-1217-4",1941,4
"65044-1237-2",1941,4
"65044-1237-3",1941,4
"65044-1237-4",1941,4
"65044-1238-1",1941,4
"65044-1297-2",1941,4
"65044-1297-3",1941,4
"65044-1297-4",1941,4
"65044-1298-1",1941,4
"65044-1300-2",1941,4
"65044-1300-3",1941,4
"65044-1300-4",1941,4
"65044-1301-1",1941,4
"65044-1302-5",1941,4
"65044-1303-2",1941,4
"65044-1303-3",1941,4
"65044-1303-4",1941,4
"65044-1336-2",1941,4
"65044-1336-3",1941,4
"65044-1336-4",1941,4
"65044-1337-1",1941,4
"65044-1338-5",1941,4
"65044-1339-2",1941,4
"65044-1339-3",1941,4
"65044-1339-4",1941,4
"65044-1340-1",1941,4
"65044-1341-5",1941,4
"65044-1342-2",1941,4
"65044-1342-3",1941,4
"65044-1342-4",1941,4
"65044-1343-2",1941,4
"65044-1343-3",1941,4
"65044-1343-4",1941,4
"65044-1405-2",1941,4
"65044-1405-3",1941,4
"65044-1405-4",1941,4
"65044-1406-1",1941,4
"65044-1407-5",1941,4
"65044-1408-2",1941,4
"65044-1408-3",1941,4
"65044-1408-4",1941,4
"65044-1409-2",1941,4
"65044-1409-3",1941,4
"65044-1409-4",1941,4
"65044-1414-2",1941,4
"65044-1414-3",1941,4
"65044-1414-4",1941,4
"65044-1415-1",1941,4
"65044-1435-2",1941,4
"65044-1435-3",1941,4
"65044-1435-4",1941,4
"65044-1436-1",1941,4
"65044-1437-5",1941,4
"65044-1438-2",1941,4
"65044-1438-3",1941,4
"65044-1438-4",1941,4
"65044-1450-2",1941,4
"65044-1450-3",1941,4
"65044-1450-4",1941,4
"65044-1451-1",1941,4
"65044-1453-2",1941,4
"65044-1453-3",1941,4
"65044-1453-4",1941,4
"65044-1454-1",1941,4
"65044-1516-2",1941,4
"65044-1516-3",1941,4
"65044-1516-4",1941,4
"65044-1517-1",1941,4
"65044-1518-5",1941,4
"65044-1519-2",1941,4
"65044-1519-3",1941,4
"65044-1519-4",1941,4
"65044-1520-2",1941,4
"65044-1520-3",1941,4
"65044-1520-4",1941,4
"65044-1540-2",1941,4
"65044-1540-3",1941,4
"65044-1540-4",1941,4
"65044-1541-1",1941,4
"65044-1542-5",1941,4
"65044-1543-2",1941,4
"65044-1543-3",1941,4
"65044-1543-4",1941,4
"65044-1544-2",1941,4
"65044-1544-3",1941,4
"65044-1544-4",1941,4
"65044-1546-2",1941,4
"65044-1546-3",1941,4
"65044-1546-4",1941,4
"65044-1547-1",1941,4
"65044-1548-5",1941,4
"65044-1564-2",1941,4
"65044-1564-3",1941,4
"65044-1564-4",1941,4
"65044-1565-1",1941,4
"65044-1630-2",1941,4
"65044-1630-3",1941,4
"65044-1630-4",1941,4
"65044-1631-1",1941,4
"65044-1632-5",1941,4
"65044-1660-2",1941,4
"65044-1660-3",1941,4
"65044-1660-4",1941,4
"65044-1661-1",1941,4
"65044-1662-2",1941,4
"65044-1662-3",1941,4
"65044-1662-4",1941,4
"65044-1663-2",1941,4
"65044-1663-3",1941,4
"65044-1663-4",1941,4
"65044-1664-1",1941,4
"65044-1665-5",1941,4
"65044-1702-2",1941,4
"65044-1702-3",1941,4
"65044-1702-4",1941,4
"65044-1703-1",1941,4
"65044-1744-2",1941,4
"65044-1744-3",1941,4
"65044-1744-4",1941,4
"65044-1745-1",1941,4
"65044-1746-5",1941,4
"65044-1747-2",1941,4
"65044-1747-3",1941,4
"65044-1747-4",1941,4
"65044-1780-2",1941,4
"65044-1780-3",1941,4
"65044-1780-5",1941,4
"65044-1781-1",1941,4
"65044-1782-5",1941,4
"65044-1783-2",1941,4
"65044-1783-3",1941,4
"65044-1783-4",1941,4
"65044-1786-2",1941,4
"65044-1786-3",1941,4
"65044-1786-4",1941,4
"65044-1787-1",1941,4
"65044-1788-5",1941,4
"65044-1789-2",1941,4
"65044-1789-3",1941,4
"65044-1789-4",1941,4
"65044-1790-2",1941,4
"65044-1790-3",1941,4
"65044-1790-4",1941,4
"65044-1791-2",1941,4
"65044-1791-3",1941,4
"65044-1791-4",1941,4
"65044-1801-2",1941,4
"65044-1801-3",1941,4
"65044-1801-4",1941,4
"65044-1802-1",1941,4
"65044-1831-2",1941,4
"65044-1831-3",1941,4
"65044-1831-4",1941,4
"65044-1832-1",1941,4
"65044-1833-5",1941,4
"65044-1858-2",1941,4
"65044-1858-3",1941,4
"65044-1858-4",1941,4
"65044-1859-1",1941,4
"65044-1861-2",1941,4
"65044-1861-3",1941,4
"65044-1861-4",1941,4
"65044-1873-2",1941,4
"65044-1873-3",1941,4
"65044-1873-4",1941,4
"65044-1874-1",1941,4
"65044-1876-2",1941,4
"65044-1876-3",1941,4
"65044-1876-4",1941,4
"65044-1877-1",1941,4
"65044-1878-5",1941,4
"65044-1909-2",1941,4
"65044-1909-3",1941,4
"65044-1909-4",1941,4
"65044-1910-1",1941,4
"65044-1911-5",1941,4
"65044-1912-2",1941,4
"65044-1912-3",1941,4
"65044-1912-4",1941,4
"65044-1945-2",1941,4
"65044-1945-3",1941,4
"65044-1945-4",1941,4
"65044-1946-1",1941,4
"65044-1947-2",1941,4
"65044-1947-3",1941,4
"65044-1947-4",1941,4
"65044-2014-2",1941,4
"65044-2014-3",1941,4
"65044-2014-4",1941,4
"65044-2015-1",1941,4
"65044-2016-5",1941,4
"65044-2017-1",1941,4
"65044-2018-2",1941,4
"65044-2018-3",1941,4
"65044-2018-4",1941,4
"65044-2041-2",1941,4
"65044-2041-3",1941,4
"65044-2041-4",1941,4
"65044-2042-1",1941,4
"65044-2050-2",1941,4
"65044-2050-3",1941,4
"65044-2050-4",1941,4
"65044-2051-1",1941,4
"65044-2052-5",1941,4
"65044-2053-2",1941,4
"65044-2053-3",1941,4
"65044-2053-4",1941,4
"65044-2057-2",1941,4
"65044-2057-3",1941,4
"65044-2057-4",1941,4
"65044-2058-1",1941,4
"65044-2074-2",1941,4
"65044-2074-3",1941,4
"65044-2074-4",1941,4
"65044-2075-1",1941,4
"65044-2098-2",1941,4
"65044-2098-3",1941,4
"65044-2098-4",1941,4
"65044-2099-1",1941,4
"65044-2100-5",1941,4
"65044-2101-2",1941,4
"65044-2101-3",1941,4
"65044-2101-4",1941,4
"65044-2107-2",1941,4
"65044-2107-3",1941,4
"65044-2107-4",1941,4
"65044-2108-1",1941,4
"65044-2125-2",1941,4
"65044-2125-3",1941,4
"65044-2125-4",1941,4
"65044-2126-1",1941,4
"65044-2127-5",1941,4
"65044-2203-2",1941,4
"65044-2203-3",1941,4
"65044-2203-4",1941,4
"65044-2204-1",1941,4
"65044-2212-2",1941,4
"65044-2212-3",1941,4
"65044-2212-4",1941,4
"65044-2213-1",1941,4
"65044-2214-5",1941,4
"65044-2215-2",1941,4
"65044-2215-3",1941,4
"65044-2215-4",1941,4
"65044-2216-2",1941,4
"65044-2216-3",1941,4
"65044-2216-4",1941,4
"65044-2217-2",1941,4
"65044-2217-3",1941,4
"65044-2217-4",1941,4
"65044-2251-2",1941,4
"65044-2251-3",1941,4
"65044-2251-4",1941,4
"65044-2252-1",1941,4
"65044-2293-2",1941,4
"65044-2293-3",1941,4
"65044-2293-4",1941,4
"65044-2294-1",1941,4
"65044-2295-5",1941,4
"65044-2296-2",1941,4
"65044-2296-3",1941,4
"65044-2296-4",1941,4
"65044-2297-1",1977,10
"65044-2297-2",1977,10
"65044-2297-3",1977,10
"65044-2297-4",1977,10
"65044-2298-5",1977,10
"65044-2308-2",1941,4
"65044-2308-3",1941,4
"65044-2308-4",1941,4
"65044-2309-1",1941,4
"65044-2310-5",1941,4
"65044-2311-2",1941,4
"65044-2311-3",1941,4
"65044-2311-4",1941,4
"65044-2315-1",1941,4
"65044-2315-2",1941,4
"65044-2315-3",1941,4
"65044-2315-4",1941,4
"65044-2316-5",1941,4
"65044-2317-2",1941,4
"65044-2317-3",1941,4
"65044-2317-4",1941,4
"65044-2359-2",1941,4
"65044-2359-3",1941,4
"65044-2359-4",1941,4
"65044-2360-1",1941,4
"65044-2361-5",1941,4
"65044-2362-2",1941,4
"65044-2362-3",1941,4
"65044-2362-4",1941,4
"65044-2363-1",1941,4
"65044-2364-5",1941,4
"65044-2413-2",1941,4
"65044-2413-3",1941,4
"65044-2413-4",1941,4
"65044-2414-1",1941,4
"65044-2415-5",1941,4
"65044-2416-2",1941,4
"65044-2416-3",1941,4
"65044-2416-4",1941,4
"65044-2417-2",1941,4
"65044-2417-3",1941,4
"65044-2417-4",1941,4
"65044-2482-2",1941,4
"65044-2482-3",1941,4
"65044-2482-4",1941,4
"65044-2483-1",1941,4
"65044-2484-1",1941,4
"65044-2485-2",1941,4
"65044-2485-3",1941,4
"65044-2485-4",1941,4
"65044-2486-1",1941,4
"65044-2487-2",1941,4
"65044-2487-3",1941,4
"65044-2487-4",1941,4
"65044-2506-2",1941,4
"65044-2506-3",1941,4
"65044-2506-4",1941,4
"65044-2507-1",1941,4
"65044-2508-2",1941,4
"65044-2508-3",1941,4
"65044-2508-4",1941,4
"65044-2563-2",1941,4
"65044-2563-3",1941,4
"65044-2563-4",1941,4
"65044-2564-1",1941,4
"65044-2565-5",1941,4
"65044-2599-2",1941,4
"65044-2599-3",1941,4
"65044-2599-4",1941,4
"65044-2600-1",1941,4
"65044-2626-2",1941,4
"65044-2626-3",1941,4
"65044-2626-4",1941,4
"65044-2627-1",1941,4
"65044-2628-5",1941,4
"65044-2629-2",1941,4
"65044-2629-3",1941,4
"65044-2629-4",1941,4
"65044-2677-2",1941,4
"65044-2677-3",1941,4
"65044-2677-4",1941,4
"65044-2678-1",1941,4
"65044-2679-5",1941,4
"65044-3014-2",1941,4
"65044-3015-1",1941,4
"65044-3020-2",1941,4
"65044-3021-1",1941,4
"65044-3041-2",1941,4
"65044-3042-1",1941,4
"65044-3074-2",1941,4
"65044-3075-1",1941,4
"65044-3077-2",1941,4
"65044-3078-1",1941,4
"65044-3107-2",1941,4
"65044-3108-1",1941,4
